num_teste,caso,tenure,max_iter,sol_ini,iter_sem_mod,tempo,custo,gap
116,A-n32-k5.vrp,85,500,Random,500,26.4352023601532,845.3023579524149,0.078192
117,A-n32-k5.vrp,85,500,Random,500,20.664305686950684,971.1042398091944,0.238653
118,A-n32-k5.vrp,85,500,Random,500,20.497208833694454,934.1411387662858,0.191507
119,A-n32-k5.vrp,85,500,Random,500,29.774646759033203,834.8184606346089,0.064819
120,A-n54-k7.vrp,5,10,Savings,10,4.199818849563599,1310.5460654881956,0.123004
121,A-n54-k7.vrp,5,10,Savings,10,3.5565571784973145,1298.7841940351937,0.112926
122,A-n54-k7.vrp,5,10,Savings,10,4.391928434371948,1304.690587261549,0.117987
123,A-n54-k7.vrp,5,10,Savings,10,4.17955756187439,1304.690587261549,0.117987
124,A-n54-k7.vrp,5,10,Savings,10,4.409691572189331,1302.12694705719,0.11579
125,A-n54-k7.vrp,5,100,Savings,100,18.01124668121338,1304.690587261549,0.117987
126,A-n32-k5.vrp,5,100,Savings,100,4.176030158996582,893.4764400752332,0.139638
127,A-n32-k5.vrp,5,100,Savings,100,4.405163288116455,862.2763004685775,0.099842
128,A-n32-k5.vrp,5,100,Savings,100,3.5860233306884766,862.2763004685775,0.099842
129,A-n32-k5.vrp,5,100,Savings,100,4.030014753341675,862.2763004685775,0.099842
130,A-n32-k5.vrp,5,100,Savings,100,4.523829460144043,862.2763004685775,0.099842
131,A-n32-k5.vrp,5,500,Savings,500,18.10905957221985,862.2763004685775,0.099842
132,A-n32-k5.vrp,5,500,Savings,500,19.107033252716064,862.2763004685775,0.099842
133,A-n32-k5.vrp,5,500,Savings,500,18.374937057495117,862.2763004685775,0.099842
134,A-n32-k5.vrp,5,500,Savings,500,18.297919034957886,862.2763004685775,0.099842
135,A-n32-k5.vrp,5,500,Savings,500,18.632866621017456,862.2763004685775,0.099842
136,A-n32-k5.vrp,25,100,Savings,100,4.622800350189209,862.2763004685775,0.099842
137,A-n32-k5.vrp,25,100,Savings,100,5.17086386680603,862.2763004685775,0.099842
138,A-n32-k5.vrp,25,100,Savings,100,4.211629629135132,862.2763004685775,0.099842
139,A-n32-k5.vrp,25,100,Savings,100,4.141730546951294,862.2763004685775,0.099842
140,A-n32-k5.vrp,25,100,Savings,100,5.533415794372559,862.2763004685775,0.099842
